,loss,accuracy,val_loss,val_accuracy
0,0.9483347535133362,0.5466448664665222,0.7418569326400757,0.686274528503418
1,0.6924920678138733,0.7059465646743774,0.7718081474304199,0.7156862616539001
2,0.5868517756462097,0.7566830515861511,0.6897395849227905,0.7385621070861816
3,0.4928407669067383,0.8008728623390198,0.6761831045150757,0.7549019455909729
4,0.4350224733352661,0.8344244360923767,0.5947781205177307,0.7777777910232544
5,0.39175817370414734,0.844517171382904,0.5885118246078491,0.7941176295280457
6,0.34938347339630127,0.8668848872184753,0.571377694606781,0.7843137383460999
7,0.3235284686088562,0.8786143064498901,0.5197896957397461,0.7810457348823547
8,0.29627537727355957,0.8892526030540466,0.6439216732978821,0.7777777910232544
9,0.27925965189933777,0.8979814648628235,0.5703706741333008,0.7843137383460999
10,0.2531664967536926,0.9045280814170837,0.5500603318214417,0.7941176295280457
11,0.23232391476631165,0.9099836349487305,0.5926584601402283,0.813725471496582
12,0.20225177705287933,0.9258046746253967,0.6379826068878174,0.813725471496582
13,0.19139602780342102,0.9266230463981628,0.755096971988678,0.7973856329917908
14,0.17737171053886414,0.9307146668434143,0.6633577346801758,0.8333333134651184
15,0.15094196796417236,0.9438079595565796,0.6666855216026306,0.7843137383460999
16,0.1555374264717102,0.9402618408203125,0.6632068753242493,0.8039215803146362
17,0.15658380091190338,0.9451718330383301,0.7177059650421143,0.7941176295280457
18,0.14145377278327942,0.948172390460968,0.6308516263961792,0.8398692607879639
19,0.14261887967586517,0.948172390460968,0.8336879014968872,0.7810457348823547
