,loss,accuracy,val_loss,val_accuracy
0,1.0430264472961426,0.49388253688812256,1.231735110282898,0.5261437892913818
1,0.8345730900764465,0.6027732491493225,1.7971872091293335,0.5490196347236633
2,0.7361149787902832,0.665986955165863,1.1252068281173706,0.6895424723625183
3,0.6698641180992126,0.7194127440452576,1.5349972248077393,0.7156862616539001
4,0.679699718952179,0.7092169523239136,1.154343605041504,0.5915032625198364
5,0.5822094678878784,0.754893958568573,2.0410451889038086,0.6601307392120361
6,0.5377914309501648,0.7793638110160828,3.4781546592712402,0.6601307392120361
7,0.6329865455627441,0.7512235045433044,1.4370678663253784,0.7058823704719543
8,0.5073342323303223,0.7948613166809082,1.270559549331665,0.7385621070861816
9,0.4835224449634552,0.7964926362037659,2.788573741912842,0.5816993713378906
10,0.5762747526168823,0.7585644125938416,0.9004642963409424,0.6797385811805725
11,0.5073571801185608,0.7977161407470703,1.6650291681289673,0.6797385811805725
12,0.4769960045814514,0.8022022843360901,2.090848922729492,0.6928104758262634
13,0.4509989321231842,0.8156606554985046,1.0291370153427124,0.6993464231491089
14,0.5161855816841125,0.7997552752494812,1.6217714548110962,0.7026143670082092
15,0.43292585015296936,0.8189233541488647,9.654131889343262,0.5947712659835815
16,0.44897088408470154,0.8197389841079712,1.0201276540756226,0.7124183177947998
17,0.3914177715778351,0.8336052298545837,1.5002375841140747,0.6830065250396729
18,0.3744215965270996,0.8515497446060181,4.5397162437438965,0.7222222089767456
19,0.3800223767757416,0.8384991884231567,1.809349536895752,0.673202633857727
