,loss,accuracy,val_loss,val_accuracy
0,0.9212279319763184,0.5511428713798523,0.8178176283836365,0.6111111044883728
1,0.7014864087104797,0.696571409702301,0.8051518201828003,0.6993464231491089
2,0.5087932348251343,0.8002856969833374,0.5033805966377258,0.8006535768508911
3,0.4284152686595917,0.8328571319580078,0.46755707263946533,0.7810457348823547
4,0.37606343626976013,0.8545714020729065,0.4236588776111603,0.8104575276374817
5,0.3210744559764862,0.8744285702705383,0.4176703691482544,0.8169934749603271
6,0.2907123565673828,0.8902857303619385,0.46347373723983765,0.8235294222831726
7,0.254550039768219,0.9049999713897705,0.47940677404403687,0.826797366142273
8,0.21833287179470062,0.9184285998344421,0.41584861278533936,0.8529411554336548
9,0.1885191798210144,0.9317142963409424,0.5540991425514221,0.8562091588973999
10,0.17348723113536835,0.9354285597801208,0.38799917697906494,0.8594771027565002
